Hole ID,Depth Fom,Depth To,Length,X,Y,Z,Al2O3,CaO,Fe,K2O,LOI,MgO,Mn,P,S,SiO2,TiO2,Fe.ox.ai,Kaolinite.abundance,hem.goe,Domains
Line#5,22,23,1,548195.9,7474807,422.6,3.54,0.07,55,0.014,11.09,0.17,0.2,0.035,0.006,6.6,0.182,0.215000004,0.0086,910.52002,Domain 3
Line#5,23,24,1,548195.9,7474807,421.6,4.25,0.06,54,0.011,11.6899992,0.2,0.11,0.029,0.008999999,6.12,0.229,0.216000006,0.0086,908.940002,Domain 3
Line#5,24,25,1,548195.9,7474807,420.6,5.71,0.08,51,0.019,11.8100008,0.25,0.12,0.03,0.007,8.5,0.403,0.222000003,0.0086,909.75,Domain 3
Line#5,25,26,1,548195.9,7474807,419.6,7.69,0.15,43,0.045000003,11.18,0.38,0.12,0.041,0.006,18.41,0.757000049,0.217999995,0.070799999,914.849976,Domain 2
Line#5,26,27,1,548195.9,7474807,418.6,5.83,0.090000006,48,0.022,11.64,0.25,0.11,0.041,0.007,12.3,0.541,0.213,0.036600001,913.969971,Domain 3
Line#5,27,28,1,548195.9,7474807,417.6,6.62,0.090000006,45,0.026,10.61,0.25,0.12,0.037,0.01,17.42,0.691999951,0.209000006,0.035700001,914.869995,Domain 2
Line#5,28,29,1,548195.9,7474807,416.6,6.43,0.08,45,0.022,10.78,0.23,0.08,0.035,0.006,16.77,0.552999951,0.209000006,0.065800004,914.799988,Domain 2
Line#5,29,30,1,548195.9,7474807,415.6,6.04,0.06,35,0.024,8.76,0.19,0.07,0.029,0.008,33.7400031,0.76,0.222000003,0.039500002,912.090027,Domain 2
Line#5,30,31,1,548195.9,7474807,414.6,6.12,0.06,37,0.03,9,0.16,0.07,0.027,0.005,31.45,0.713,0.214000002,0.0086,913.609985,Domain 2
Line#5,31,32,1,548195.9,7474807,413.6,6.75,0.07,42,0.035,10.5,0.23,0.090000006,0.05,0.008999999,21.08,0.585,0.225999996,0.0086,913.070007,Domain 2
Line#5,32,33,1,548195.9,7474807,412.6,7.53,0.08,45,0.064,11.24,0.27,0.15,0.045000003,0.007,15.48,0.505,0.207000002,0.0231,914.190002,Domain 2
Line#5,33,34,1,548195.9,7474807,411.6,10.46,0.17,35,0.089,10.6899992,0.41,0.11,0.034000003,0.008,26.37,0.779999951,0.201000005,0.029200001,914.359985,Domain 2
Line#5,34,35,1,548195.9,7474807,410.6,8.39,0.360000024,29,0.099,8.5,0.45,0.07,0.017999999,0.012,39.44,0.734000049,0.203999996,0.0823,914.76001,Domain 4
Line#5,35,36,1,548195.9,7474807,409.6,10.32,0.15,21,0.064,7.82,0.31,0.05,0.012,0.004,50.38,1.288,0.186000004,0.108000003,915.679993,Domain 4
Line#5,36,37,1,548195.9,7474807,408.6,10.29,0.11,32,0.046999997,9.77000078,0.3,0.06,0.026,0.008,32.18,1.076,0.187000006,0.115000002,916.419983,Domain 4
Line#5,37,38,1,548195.9,7474807,407.6,13.59,0.11,28,0.073,9.24,0.3,0.11,0.05,0.005,35.12,1.0930001,0.151999995,0.112999998,910.859985,Domain 4
Line#5,38,39,1,548195.9,7474807,406.6,13.36,0.090000006,27,0.08,9.58,0.27,0.07,0.056,0.005,37.2599969,1.09,0.157000005,0.118000001,912.72998,Domain 4
Line#5,39,40,1,548195.9,7474807,405.6,13.15,0.090000006,25,0.084,8.84,0.26,0.06,0.056,0.005,40.22,1.113,0.165000007,0.118000001,910.400024,Domain 4
Line#5,40,41,1,548195.9,7474807,404.6,10.5600008,0.08,23,0.091,7.32,0.19,0.04,0.046,0.004,47.38,1.1619999,0.151999995,0.109999999,910.900024,Domain 1
Line#5,41,42,1,548195.9,7474807,403.6,10.82,0.06,21,0.114,7.19,0.16,0.03,0.044,0.006,50.69,1.1440001,0.158999994,0.112999998,904.26001,Domain 1
Line#5,42,43,1,548195.9,7474807,402.6,11.96,0.07,19,0.139,7.17,0.19,0.03,0.06,0.005,51.43,1.188,0.180999994,0.137999997,902.349976,Domain 1
Line#6,0,1,1,547998.8,7474800,446.7,15.05,8.55,8,0.045000003,17.9599984,7.38,0,0.001,0.007,38.27,0.594,0.078199998,0.0086,930.119995,Domain 7
Line#6,1,2,1,547998.8,7474800,445.7,13.97,0.84,29,0.033,11.2,1.88,0.01,0.016,0.025,29.22,0.462,0.120999999,0.0086,925.210022,Domain 5
Line#6,2,3,1,547998.8,7474800,444.7,5.5,0.090000006,53,0.005,11.82,0.24,0.04,0.031,0.01,6.08,0.169,0.233999997,0.0086,912.219971,Domain 3
Line#6,3,4,1,547998.8,7474800,443.7,8.42,0.11,49,0.01,12.11,0.32,0.03,0.035,0.006,8.8,0.275,0.259000003,0.0469,914.150024,Domain 2
Line#6,4,5,1,547998.8,7474800,442.7,5.52,0.19,53,0.012,11.96,0.26,0.04,0.03,0.008,6.67,0.239,0.229000002,0.0086,912.039978,Domain 3
Line#6,5,6,1,547998.8,7474800,441.7,4.81,0.090000006,54,0.008,11.87,0.23,0.04,0.035,0.037,6.37,0.174,0.234999999,0.0086,911.929993,Domain 3
Line#6,6,7,1,547998.8,7474800,440.7,8.99,0.15,47,0.017000002,11.97,0.38,0.24,0.03,0.004,10.55,0.26,0.250999987,0.034600001,912.570007,Domain 2
Line#6,7,8,1,547998.8,7474800,439.7,3.28,0.07,55,0.004,11.28,0.19,0.07,0.051,0.019,5.59,0.103,0.254000008,0.0086,910.01001,Domain 3
Line#6,8,9,1,547998.8,7474800,438.7,6.98,0.14,48,0.01,11.65,0.45,0.04,0.049,0.015,10.75,0.217,0.241999999,0.0086,910.98999,Domain 3
Line#6,9,10,1,547998.8,7474800,437.7,8.87,0.22,46,0.014,11.59,0.55,0.02,0.046999997,0.01,12.63,0.276,0.231000006,0.0086,911.320007,Domain 3
Line#6,10,11,1,547998.8,7474800,436.7,13.79,0.3,35,0.027,11.59,0.94,0.03,0.05,0.012,22.02,0.412,0.256000012,0.100000001,912.590027,Domain 2
Line#6,11,12,1,547998.8,7474800,435.7,16.34,0.34,31,0.03,11.49,0.99,0.02,0.042,0.005,25.34,0.475,0.261000007,0.195999995,915.400024,Domain 4
Line#6,12,13,1,547998.8,7474800,434.7,16.98,0.22,32,0.024,11.86,0.76,0,0.041,0.005,23.23,0.449,0.27700001,0.165999994,915.609985,Domain 4
Line#6,13,14,1,547998.8,7474800,433.7,13.72,0.24,37,0.024,11.74,0.74,0.02,0.043,0.007,19.7,0.41,0.268999994,0.138999999,915.049988,Domain 4
Line#6,14,15,1,547998.8,7474800,432.7,3.84,0.090000006,45,0.007,9.24,0.24,0.11,0.03,0.016,22.03,0.109,0.263999999,0.077100001,912.909973,Domain 3
Line#6,15,16,1,547998.8,7474800,431.7,1.04,0.05,44,0.004,8.21,0.090000006,0.12,0.021,0.008,27.05,0.04,0.243000001,0.0086,909.669983,Domain 3
Line#6,16,17,1,547998.8,7474800,430.7,4.73,0.14,45,0.014,10.28,0.34,0.12,0.027,0.014,20.2,0.161,0.254999995,0.0086,909.650024,Domain 3
Line#6,17,18,1,547998.8,7474800,429.7,5.59,0.14,49,0.015,11,0.41,0.16,0.03,0.02,12.15,0.184,0.252999991,0.0086,912.890015,Domain 3
Line#6,18,19,1,547998.8,7474800,428.7,4.9,0.12,51,0.015,11.4799992,0.360000024,0.19,0.032,0.017000002,10.1899992,0.16,0.245000005,0.0086,912.909973,Domain 3
Line#6,19,20,1,547998.8,7474800,427.7,3.27,0.090000006,54,0.014,11.6,0.27,0.27,0.033,0.024,6.71,0.162,0.229000002,0.0086,913.070007,Domain 3
Line#6,20,21,1,547998.8,7474800,426.7,2.96,0.08,54,0.013,11.5200008,0.23,0.25,0.032,0.023,7.29,0.133,0.230000004,0.0086,912.849976,Domain 3
Line#6,21,22,1,547998.8,7474800,425.7,6.01000039,0.22,47,0.032,11.0200008,0.43,0.21,0.028,0.023,14,0.225,0.216999993,0.0305,913.369995,Domain 3
Line#6,22,23,1,547998.8,7474800,424.7,10.68,0.27,40,0.043,11.3,0.56,0.180000012,0.026,0.012,18.3700016,0.478,0.239999995,0.071500003,914.030029,Domain 2
Line#6,23,24,1,547998.8,7474800,423.7,3.59,0.08,55,0.013,11.96,0.2,0.38,0.029,0.005,4.8,0.155,0.213,0.0086,911.609985,Domain 3
Line#6,24,25,1,547998.8,7474800,422.7,4.56,0.090000006,55,0.017000002,10.71,0.24,0.47,0.024,0.006,5.58,0.257999976,0.221000001,0.0086,906.580017,Domain 3
Line#6,25,26,1,547998.8,7474800,421.7,5.37,0.11,53,0.022,11.5600008,0.28,0.23,0.032,0.01,6.79,0.382999976,0.230000004,0.0086,910.690002,Domain 3
Line#6,26,27,1,547998.8,7474800,420.7,7.4,0.090000006,48,0.035999997,11.92,0.3,0.2,0.04,0.008,10.5200008,1.105,0.216000006,0.0308,913.159973,Domain 2
Line#6,27,28,1,547998.8,7474800,419.7,12,0.14,39,0.068000006,11.51,0.41,0.16,0.035,0.006,18.56,1.58,0.208000004,0.143999994,915.210022,Domain 2
Line#6,28,29,1,547998.8,7474800,418.7,4.45,0.06,54,0.011,11.91,0.19,0.19,0.059,0.008999999,4.89,0.269,0.217999995,0.0086,906.080017,Domain 3
Line#6,29,30,1,547998.8,7474800,417.7,5.95,0.07,52,0.037,11.72,0.22,0.25,0.062,0.008,7.29,0.44,0.221000001,0.0086,911.140015,Domain 3
Line#6,30,31,1,547998.8,7474800,416.7,8.64,0.1,45,0.033,11.6,0.31,0.180000012,0.053,0.006,13.72,0.768,0.221000001,0.072700001,912.97998,Domain 2
Line#6,31,32,1,547998.8,7474800,415.7,8.11,0.090000006,46,0.032,11.9,0.29,0.2,0.06,0.004,12.4,0.609000049,0.223000005,0.046700001,912.969971,Domain 2
Line#6,32,33,1,547998.8,7474800,414.7,4.66,0.07,51,0.022,11.24,0.22,0.16,0.06,0.005,10.07,0.414,0.221000001,0.0086,908.72998,Domain 2
Line#6,33,34,1,547998.8,7474800,413.7,10.16,0.14,35,0.044,10.25,0.35,0.14,0.039,0.003,27.93,0.928,0.181999996,0.084600002,913.119995,Domain 4
Line#6,34,35,1,547998.8,7474800,412.7,7.32,0.07,36,0.035,9.27000078,0.23,0.12,0.038,0.003,30.39,1.067,0.202000007,0.055599999,911.900024,Domain 4
Line#6,35,36,1,547998.8,7474800,411.7,7.62,0.19,40,0.033,10.34,0.34,0.13,0.044,0.007,23.05,0.797,0.213,0.056899998,912.97998,Domain 2
Line#6,36,37,1,547998.8,7474800,410.7,8.84,0.17,35,0.053,9.87,0.31,0.14,0.037,0.007,29.46,0.874,0.187000006,0.070600003,913.549988,Domain 4
Line#6,37,38,1,547998.8,7474800,409.7,21.1,0.21,20,0.197,12.4,0.37,0.26,0.021,0.014,34.94,1.153,0.093500003,0.289999992,919.27002,Domain 1
Line#6,38,39,1,547998.8,7474800,408.7,15.41,0.55,8,0.192,35.03,0.51,0.04,0.007,0.683000049,33.25,1.1900001,0.0354,0.105999999,899.98999,
Line#7,0,1,1,547806.2,7474801,444.8,13.49,0.82,34,0.026,11.53,1.35,0,0.017000002,0.006,23.59,0.426,0.275000006,0.0429,912.559998,Domain 2
Line#7,1,2,1,547806.2,7474801,443.8,6.18,0.17,52,0.014,11.95,0.26,0.03,0.037,0.008999999,7.04,0.193,0.226999998,0.0086,910.77002,Domain 3
Line#7,2,3,1,547806.2,7474801,442.8,5.1,1.65,51,0.011,12.78,0.7,0.05,0.027,0.013,6.99,0.162,0.248999998,0.0086,910.849976,Domain 3
Line#7,3,4,1,547806.2,7474801,441.8,5.25,0.19,53,0.008,11.95,0.24,0.04,0.035999997,0.008999999,5.46,0.154,0.240999997,0.0086,911.340027,Domain 3
Line#7,4,5,1,547806.2,7474801,440.8,4.96,0.06,55,0.005,11.89,0.16,0.03,0.046,0.01,4.42,0.095,0.225999996,0.0086,912.219971,Domain 3
Line#7,5,6,1,547806.2,7474801,439.8,5.82,0.22,53,0.007,11.74,0.26,0.03,0.05,0.01,5.67,0.106,0.194999993,0.0086,910.700012,Domain 3
Line#7,6,7,1,547806.2,7474801,438.8,5.71,1.88,50,0.016,13.23,0.97,0.02,0.054,0.031,6.65,0.127,0.193000004,0.0086,910.73999,Domain 3
Line#7,7,8,1,547806.2,7474801,437.8,4.62,0.67,51,0.011,11.6,0.49,0.16,0.03,0.015,8.66,0.123,0.209000006,0.0086,912.320007,Domain 3
Line#7,8,9,1,547806.2,7474801,436.8,7.23,0.389999976,48,0.016,11.64,0.47,0.07,0.046,0.014,10.84,0.180000012,0.223000005,0.0086,911.890015,Domain 3
Line#7,9,10,1,547806.2,7474801,435.8,1.85,0.13,54,0,10.59,0.15,0.11,0.028,0.021,9.6,0.025,0.231999993,0.0086,909.75,Domain 3
Line#7,10,11,1,547806.2,7474801,434.8,3.02,0.19,54,0.008,11.45,0.31,0.12,0.033,0.028,6.87,0.065,0.232999995,0.0086,909.440002,Domain 3
Line#7,11,12,1,547806.2,7474801,433.8,5.18,0.2,51,0.017000002,11.0600008,0.46,0.16,0.034000003,0.021,9.68999922,0.125,0.222000003,0.0086,911.76001,Domain 3
Line#7,12,13,1,547806.2,7474801,432.8,4.73,0.19,52,0.013,11.82,0.35,0.180000012,0.034000003,0.022,8,0.111,0.225999996,0.0086,912.799988,Domain 3
Line#7,13,14,1,547806.2,7474801,431.8,7.38,0.25,47,0.016,11.84,0.529999951,0.14,0.041,0.022,11.95,0.142,0.224999994,0.0086,912.969971,Domain 3
Line#7,14,15,1,547806.2,7474801,430.8,1.09,0.23,47,0.008999999,9.09,0.17,0.19,0.017000002,0.008999999,22.6,0.035999997,0.224000007,0.0086,911.640015,Domain 3
Line#7,15,16,1,547806.2,7474801,429.8,2.85,0.12,50,0.012,10.15,0.25,0.22,0.025,0.011,14.93,0.053,0.221000001,0.0086,910.51001,Domain 3
Line#7,16,17,1,547806.2,7474801,428.8,2.44,0.19,54,0.011,10.79,0.24,0.22,0.021,0.013,8.43,0.054,0.216000006,0.0086,911.22998,Domain 3
Line#7,17,18,1,547806.2,7474801,427.8,2.46,0.090000006,56,0.014,11.26,0.21,0.180000012,0.028,0.011,6.25,0.053,0.234999999,0.0086,910.330017,Domain 3
Line#7,18,19,1,547806.2,7474801,426.8,10.9,0.24,40,0.062,11.22,0.62,0.21,0.021,0.013,18.78,0.416,0.245000005,0.149000004,915.880005,Domain 2
Line#7,19,20,1,547806.2,7474801,425.8,18.74,0.330000024,26,0.104,10.96,0.94,0.07,0.014,0.005,31.02,0.786,0.244000003,0.203999996,917.590027,Domain 4
Line#7,20,21,1,547806.2,7474801,424.8,17.86,0.46,23,0.091,10.68,1.36,0.07,0.013,0.005,35.39,0.844,0.241999999,0.149000004,916.72998,Domain 4
Line#7,21,22,1,547806.2,7474801,423.8,9.68,0.23,41,0.041,11.0600008,0.7,0.14,0.032,0.002,18.5400016,0.377,0.241999999,0.07,914.530029,Domain 2
Line#7,22,23,1,547806.2,7474801,422.8,5.52,0.07,53,0.017000002,12.0200008,0.21,0.14,0.033,0.005,5.85,0.191,0.214000002,0.0086,910.76001,Domain 3
Line#7,23,24,1,547806.2,7474801,421.8,6.14,0.08,52,0.016,11.5600008,0.24,0.16,0.029,0.005,7.51,0.254,0.210999995,0.0086,910.049988,Domain 3
Line#7,24,25,1,547806.2,7474801,420.8,8.24,0.1,48,0.031,11.13,0.29,0.11,0.034000003,0.005,11.14,0.334,0.223000005,0.026000001,908.130005,Domain 3
Line#7,25,26,1,547806.2,7474801,419.8,9.28,0.090000006,45,0.054,11.16,0.26,0.08,0.037,0.007,13.01,0.663,0.195999995,0.072800003,906.169983,Domain 2
Line#7,26,27,1,547806.2,7474801,418.8,12.8100008,0.11,38,0.062,10.9399992,0.3,0.07,0.043,0.004,20.1200016,0.885,0.185000002,0.088799998,909.539978,Domain 2
Line#7,27,28,1,547806.2,7474801,417.8,9.68999922,0.07,41,0.069,11.1,0.23,0.1,0.051,0.006,19.3,1.022,0.193000004,0.046500001,913.049988,Domain 2
Line#7,28,29,1,547806.2,7474801,416.8,13.53,0.14,35,0.117,11.34,0.330000024,0.05,0.032,0.003,23.4599984,0.935,0.219999999,0.055199999,911.76001,Domain 2
Line#7,29,30,1,547806.2,7474801,415.8,13.19,0.08,37,0.122,11.4,0.3,0.01,0.031,0.005,20.74,0.718,0.208000004,0.108999997,908.950012,Domain 2
Line#7,30,31,1,547806.2,7474801,414.8,15.59,0.1,28,0.222,10.2299992,0.389999976,0,0.02,0,33.55,0.873,0.200000003,0.155000001,913.690002,Domain 1
Line#7,31,32,1,547806.2,7474801,413.8,24.55,0.22,11,1.5470001,9.78,1.0700001,0,0.014,0,45.91,0.653,0.115999997,0.259000003,916.059998,Domain 1
Line#8,0,1,1,548298.4,7475201,444.4,21.36,0.8,13,0.061,9.76,1.95,0,0.007,0.008,46.12,1.574,0.210999995,0.129999995,894.210022,Domain 1
Line#8,1,2,1,548298.4,7475201,443.4,20.08,1.85,13,0.056,10.47,1.85,0,0.008999999,0.008999999,44.36,1.566,0.230000004,0.119999997,899.570007,Domain 1
Line#8,2,3,1,548298.4,7475201,442.4,22.34,1.28,11,0.05,10.71,1.94,0,0.005,0.022,46.39,1.755,0.195999995,0.186000004,906.679993,Domain 1
Line#8,3,4,1,548298.4,7475201,441.4,25.2099984,0.720000049,8,0.053,10.2700008,2.3800002,0,0.021,0.003,48.87,1.271,0.064099997,0.236000001,934.190002,Domain 1
Line#8,4,5,1,548298.4,7475201,440.4,7.35,0.19,45,0.017999999,11.13,0.52,0.03,0.027,0.008999999,16.34,0.25,0.261999995,0.137999997,914.119995,Domain 2
Line#8,5,6,1,548298.4,7475201,439.4,10.4,0.25,40,0.023,11.4,0.71,0.02,0.034000003,0.014,18.84,0.478,0.259000003,0.0656,908.469971,Domain 2
Line#8,6,7,1,548298.4,7475201,438.4,12.29,0.23,37,0.022,11.21,0.77,0.03,0.043,0.012,21.32,0.464,0.256999999,0.0086,908.75,Domain 2
Line#8,7,8,1,548298.4,7475201,437.4,8.2,0.17,44,0.022,11.47,0.52,0.05,0.05,0.013,15.64,0.342,0.259000003,0.089299999,911.210022,Domain 2
Line#8,8,9,1,548298.4,7475201,436.4,12.8100008,0.23,37,0.022,11.3,0.77,0.04,0.065,0.022,20.33,0.523,0.250999987,0.065099999,911.340027,Domain 2
Line#8,9,10,1,548298.4,7475201,435.4,22.05,0.25,22,0.032,12.12,0.87,0.01,0.055,0.008,31.13,0.73,0.231000006,0.411000013,920,Domain 4
Line#8,10,11,1,548298.4,7475201,434.4,20.2900016,0.38,22,0.046,11.42,1.29,0.02,0.098,0.011,33.29,0.863,0.259000003,0.165000007,913.929993,Domain 4
Line#8,11,12,1,548298.4,7475201,433.4,25.1299984,0.55,12,0.052,11.34,1.79,0,0.08,0.024,41.55,0.781,0.222000003,0.324999988,915.849976,Domain 1
Line#8,12,13,1,548298.4,7475201,432.4,13.04,0.28,35,0.032,11.53,0.91,0.07,0.084,0.045000003,21.91,0.465,0.244000003,0.075599998,912.210022,Domain 2
Line#8,13,14,1,548298.4,7475201,431.4,13.75,0.31,34,0.034000003,11.47,0.97,0.08,0.064,0.037,23.77,0.608,0.261000007,0.148000002,914,Domain 2
Line#8,14,15,1,548298.4,7475201,430.4,2.18,0.07,57,0.006,10.78,0.21,0.3,0.026,0.026,4.64,0.146,0.233999997,0.0086,908.830017,Domain 3
Line#8,15,16,1,548298.4,7475201,429.4,1.84,0.05,58,0.008,10.89,0.17,0.32,0.023,0.022,4.26000039,0.098,0.241999999,0.0086,909.609985,Domain 3
Line#8,16,17,1,548298.4,7475201,428.4,1.5599999,0.06,58,0.004,11.13,0.180000012,0.22,0.025,0.023,4.23,0.071,0.250999987,0.0086,909.929993,Domain 3
Line#8,17,18,1,548298.4,7475201,427.4,3.26,0.12,54,0.012,9.87,0.31,0.17,0.022,0.02,7.91,0.284,0.241999999,0.0086,906.900024,Domain 3
Line#8,18,19,1,548298.4,7475201,426.4,10.8,0.34,28,0.049,8.74,1.05,0.03,0.011,0.014,37.12,1.5700001,0.245000005,0.087899998,909.900024,Domain 4
Line#8,19,20,1,548298.4,7475201,425.4,12.2,0.360000024,17,0.058,7.47,1.02,0.01,0.008999999,0.005,51.06,2.316,0.218999997,0.108999997,912.030029,Domain 4
Line#8,20,21,1,548298.4,7475201,424.4,11.96,0.34,24,0.049,8,0.95,0.04,0.013,0.006,42.54,2.052,0.231000006,0.108000003,913.48999,Domain 4
Line#8,21,22,1,548298.4,7475201,423.4,7.34,0.16,47,0.019,11.2700008,0.5,0.11,0.028,0.003,12.46,0.543,0.246999994,0.0086,912.590027,Domain 3
Line#8,22,23,1,548298.4,7475201,422.4,7.41,0.08,49,0.016,11.67,0.3,0.13,0.033,0.006,9.13,0.522,0.222000003,0.029300001,913.22998,Domain 3
Line#8,23,24,1,548298.4,7475201,421.4,13.25,0.21,34,0.038,11.0600008,0.71,0.07,0.026,0.002,24.08,1.217,0.231000006,0.0669,913.450012,Domain 2
Line#8,24,25,1,548298.4,7475201,420.4,11.47,0.13,38,0.03,11.36,0.45,0.1,0.025,0.007,21.33,1.123,0.234999999,0.049899999,912.900024,Domain 2
Line#8,25,26,1,548298.4,7475201,419.4,8.01,0.1,43,0.028,10.4,0.31,0.14,0.03,0.002,17.9599984,1.005,0.214000002,0.101999998,913.130005,Domain 2
Line#8,26,27,1,548298.4,7475201,418.4,5.54,0.08,50,0.017999999,11.36,0.27,0.17,0.035,0.01,9.72,0.441,0.199000001,0.037999999,907.630005,Domain 3
Line#8,27,28,1,548298.4,7475201,417.4,5.57,0.06,49,0.035999997,11.05,0.2,0.11,0.035999997,0.002,11.86,0.763,0.197999999,0.0086,912.280029,Domain 2
Line#8,28,29,1,548298.4,7475201,416.4,4.81,0.06,52,0.02,11.26,0.19,0.14,0.034000003,0.003,8.89,0.507000049,0.199000001,0.0086,912.309998,Domain 3
Line#8,29,30,1,548298.4,7475201,415.4,6.57,0.090000006,46,0.028,10.35,0.25,0.14,0.027,0.003,15.37,0.65,0.200000003,0.0086,910.909973,Domain 2
Line#8,30,31,1,548298.4,7475201,414.4,8.11,0.090000006,39,0.053,9.72,0.29,0.17,0.025,0.007,24.73,1.15,0.181999996,0.063500002,911.070007,Domain 4
Line#8,31,32,1,548298.4,7475201,413.4,8.76,0.090000006,36,0.044,9.83,0.29,0.12,0.038,0,28.43,1.206,0.172000006,0.064900003,913.140015,Domain 4
Line#8,32,33,1,548298.4,7475201,412.4,10.57,0.13,32,0.038,9.8,0.43,0.08,0.028,0.002,31.25,1.205,0.178000003,0.084299997,912.609985,Domain 4
Line#8,33,34,1,548298.4,7475201,411.4,10.6899992,0.17,30,0.028,9.47,0.529999951,0.05,0.05,0,34.44,1.1339999,0.194999993,0.068899997,912.799988,Domain 4
Line#8,34,35,1,548298.4,7475201,410.4,4.64,0.08,49,0.033,10.92,0.3,0.42,0.082,0.008,13.11,0.41,0.192000002,0.0086,913.369995,Domain 2
Line#8,35,36,1,548298.4,7475201,409.4,6.68,0.090000006,35,0.043,8.58,0.32,0.330000024,0.025,0,33.45,0.883,0.173999995,0.068999998,913.23999,Domain 4
Line#8,36,37,1,548298.4,7475201,408.4,8.3,0.14,19,0.087,6.45,0.42,0.25,0.01,0.019,55.89,0.68,0.138999999,0.118000001,915.700012,Domain 5
Line#8,37,38,1,548298.4,7475201,407.4,9.02000078,0.16,36,0.071999994,9.64,0.46,0.11,0.023,0.002,28.35,0.883,0.163000003,0.097000003,911.369995,Domain 4
Line#8,38,39,1,548298.4,7475201,406.4,7.79,0.1,17,0.187999988,5.96,0.25,0.06,0.008,0,58.83,1.267,0.112999998,0.112999998,915.849976,Domain 1
Line#8,39,40,1,548298.4,7475201,405.4,9.18,0.1,18,0.196,6.85,0.26,0.07,0.011,0,56.23,1.291,0.100000001,0.127000004,916.609985,Domain 1
Line#8,40,41,1,548298.4,7475201,404.4,7.86,0.07,8,0.228,4.33,0.17,0.07,0.007,0,74.53,1.171,0.101000004,0.134000003,915.210022,Domain 5
Line#8,41,42,1,548298.4,7475201,403.4,5.7,0.06,6,0.239,3.2,0.14,0.24,0.007,0.006,80.11,0.874,0.036200002,0.097199999,920.940002,Domain 5
Line#9,0,1,1,548498.1,7475199,458.9,6.23,1.09,30,0.423,4.26000039,0.57,0.05,0.031,0.004,43.7599969,0.432,0.127000004,0.0341,893.679993,Domain 5
Line#9,1,2,1,548498.1,7475199,457.9,7.07,3.18,30,0.45,5.7,1.13,0.03,0.032,0.022,37.85,0.504,0.136000007,0.047600001,894.02002,Domain 5
Line#9,2,3,1,548498.1,7475199,456.9,4.38,4.34,34,0.27,5.42,0.89,0.04,0.034000003,0.074,34.25,0.434,0.115999997,0.0086,900.450012,Domain 5
Line#9,3,4,1,548498.1,7475199,455.9,4.68,3.57,27,0.287,5.79,1.33,0.03,0.028,0.101000006,43.03,0.352,0.133000001,0.0086,891.580017,Domain 5
Line#9,4,5,1,548498.1,7475199,454.9,5.01000039,5.76000039,29,0.267,9.54,2.34,0.05,0.028,0.029,34.88,0.369,0.118000001,0.0086,897.22998,Domain 5
Line#9,5,6,1,548498.1,7475199,453.9,6.91,15.66,12,0.477,17.24,3.59,0.04,0.012,0.024,37.18,0.562,0.0986,0.0086,898.47998,Domain 7
Line#9,6,7,1,548498.1,7475199,452.9,5.38,17.41,19,0.315,17.6200016,1.94,0.04,0.02,0.017000002,28.41,0.521000049,0.0977,0.0086,900.309998,Domain 7
Line#9,7,8,1,548498.1,7475199,451.9,3.81,36.73,4,0.052,33.27,4.12,0,0,0.008999999,15.85,0.331,0.074100003,0.0086,921.210022,Domain 6
Line#9,8,9,1,548498.1,7475199,450.9,5.76000039,27.64,4,0.089,30.02,6.61,0,0,0.005,23.5,0.562,0.088500001,0.0086,921.030029,Domain 6
Line#9,9,10,1,548498.1,7475199,449.9,14.32,4.09,12,0.204,10.41,2.76,0,0.001,0,48.82,1.153,0.151999995,0.097400002,914.320007,Domain 1
Line#9,10,11,1,548498.1,7475199,448.9,14.59,6.29,10,0.184,12.05,2.79,0,0,0,47.8,1.119,0.148000002,0.127000004,916.77002,Domain 1
Line#9,11,12,1,548498.1,7475199,447.9,18.3799984,2.97,15,0.223,10.0200008,1.6,0,0.002,0.004,44.62,1.113,0.184,0.125,905.820007,Domain 1
Line#9,12,13,1,548498.1,7475199,446.9,20.57,0.67,15,0.218,9.11,1.13,0,0.001,0,45.6,1.313,0.174999997,0.172000006,905.140015,Domain 1
Line#9,13,14,1,548498.1,7475199,445.9,20.35,1.34,13,0.274,9.39,1.09,0,0.002,0.001,47.07,1.309,0.155000001,0.174999997,896.190002,Domain 1
Line#9,14,15,1,548498.1,7475199,444.9,22.22,0.97,11,0.243,9.47999922,0.97,0,0.002,0,48.11,1.413,0.180999994,0.188999996,899.039978,Domain 1
Line#9,15,16,1,548498.1,7475199,443.9,21.09,0.29,13,0.285,9.03,0.7,0,0.004,0,48.11,1.501,0.181999996,0.244000003,909.859985,Domain 1
Line#9,16,17,1,548498.1,7475199,442.9,19.25,0.22,14,0.363,7.94,0.529999951,0,0.005,0.004,49.95,1.678,0.180999994,0.222000003,903.940002,Domain 1
Line#9,17,18,1,548498.1,7475199,441.9,21.34,0.2,18,0.387,8.67,0.46,0,0.005,0.002,42.4199969,1.411,0.170000002,0.231999993,902.22998,Domain 1
Line#9,18,19,1,548498.1,7475199,440.9,21.82,0.2,16,0.405,8.72999922,0.48,0,0.005,0.001,43.94,1.3789999,0.197999999,0.224999994,902.070007,Domain 1
Line#9,19,20,1,548498.1,7475199,439.9,20.95,0.24,14,0.269,8.34,0.46,0,0.001,0.001,47.39,1.654,0.206,0.245000005,905.179993,Domain 1
